molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ac40>,CC(=O)Nc1cccc(-c2nc3ccccc3c3[nH]c(O)cc23)c1,0.5217656688870219,2.3246134059967076,4.047100000000001,78.01,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8aca0>,Cc1nc2c(O)cc(N3CCN(C4CC5CCC(C4)N5C)CC3)cc2s1,0.877626502182577,4.141096964071956,3.057520000000002,42.84000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8abe0>,CNc1cccc(-c2nc3cc(F)ccc3s2)c1,0.7467535010517901,2.0312006330925065,4.144100000000002,24.92,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ad00>,Cc1cc(-c2c(C)noc2C)cc(C)c1OCCCC(=O)OCc1c(C)noc1C,0.3763450131403651,2.605771159707608,5.082520000000004,87.59,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8adc0>,COc1cc(F)ccc1CCn1c(O)cc(N2CCCc3ccccc32)c1O,0.6878444131542012,2.626094083124201,4.374000000000004,57.86,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ae20>,CN(C)C1CCN(c2[nH]cnc(=N)c2C#CCCc2ccc[nH]2)C1,0.7431500209632733,4.0437873799260995,1.34187,74.8,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ad60>,COc1ccc(Cn2c(-c3cc[nH]n3)nc3cc(Cl)ccc32)c(C)c1OC,0.5533233522004591,2.7526530347650944,4.453720000000003,64.96000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ae80>,COc1cccc(-c2ccc3c(c2)C2(OOO3)C3CCCC2N(C(=O)c2ccccc2)C3CO)c1,0.5625989648531127,5.247635347604788,4.498700000000004,77.46000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8aee0>,Cc1ccc(-c2c(C)nc3c(=NCCn4ccnc4)c(C#N)c[nH]n23)cc1,0.6089217618837643,3.2273070269267787,2.6153200000000005,87.06,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8af40>,CC(C)C1(Br)CS(=O)(=O)c2c(Cl)ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)c21,0.5943828090877011,3.6042480229821265,3.9455000000000027,98.77000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8afa0>,CCC(C)(N=c1cc(-c2cccc(S(C)(=O)=O)c2)cc(C)[nH]1)c1ccnc(N2CCCCC2)n1,0.5658029958576549,3.658448105650068,4.400020000000003,91.31,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b040>,C=C(C(C)CC)C(OC(=O)C=Cc1ccc(O)cc1)C(=O)C=Cc1ccc(O)c(O)c1,0.23588176993596452,3.684898201087541,4.6132000000000035,104.06,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b100>,Cc1ccccc1COc1nc(=N)c2ncn(C)c2[nH]1,0.7585924215778593,3.015953042355001,1.6632899999999997,79.58,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b0a0>,CCCCCC(=O)C1CCCCCC1C,0.4867330843424499,2.846691119844328,4.352200000000004,17.07,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b160>,CC(C)C(NC(=O)c1ccccc1Cl)C(=O)OCCN1C(=O)c2ccccc2S(=O)(=O)c2ccccc21,0.45118417352217305,2.962895385217921,4.130800000000003,109.85,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b1c0>,CC(C)CN(CC(O)CC(Cc1ccccc1)C(=O)O)C(=O)C=CC(O)=NO,0.14989756923244318,3.6487922374323984,2.0674,130.66,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b280>,CCc1ccccc1OCC(O)CN(C)CC(=O)NC(C)C,0.7246294533930767,2.5715471973368853,1.4450999999999998,61.800000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b220>,Cn1cc(C(=O)N2CCCn3nncc3C2)cn1,0.7130695581028056,2.8288269644534534,0.05769999999999942,68.84,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b2e0>,Cc1nn(C)c(-n2ccc3cc(-c4ccccc4)ccc32)c1[N+](=O)[O-],0.41600749721143687,2.3797834138581155,4.247620000000003,65.89,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b340>,Cc1cc(C)c(CN(C(=O)C2CNCCC2c2ccc(F)cc2)c2ccc(OCC3CC3)c(OCC(=O)O)c2)c(C)c1,0.29527419651189996,3.568931513117999,5.9296600000000055,88.10000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b3a0>,Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(-c2cc[nH]c(=Nc3ccccc3S(N)(=O)=O)c2)s1,0.3583046484429763,3.2367010596897927,2.77414,152.29999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b400>,COc1ccccc1NS(=O)(=O)c1ccc(C(=O)OCC(=O)N=c2[nH]c(-c3ccco3)cs2)cc1,0.34405376353505285,2.819528985866251,3.4299000000000017,140.06,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b460>,CC(=O)NC1CSC(CO)O1,0.5984544435027807,4.296125150524454,-0.46959999999999996,58.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b4c0>,COc1cc(C=CC(=O)c2nc3cccc(C(F)(F)F)c3nc2OC)cc(OC)c1OC,0.38670240980478915,2.6619439102281035,4.579100000000004,79.77000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b520>,CN=c1[nH]c(=Nc2ccc(C)c(C)c2)[nH]c(=Nc2ccc(C(=O)NC(C)C)cc2OC)[nH]1,0.49175118664604406,3.422582831419273,2.4298399999999987,122.78,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b5e0>,C=CCCC1CC(=O)OCc2cc(Cc3cc(OC)cc(OC)c3)ccc21,0.521920778552781,3.120432229560576,4.791300000000004,44.760000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b640>,COc1cc(OCC#CCCCO)ccc1C=C1SC(=N)NC1=O,0.4161855102560519,3.0792680981076668,1.9885699999999997,91.63999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b580>,COc1ccc(CNC(=O)c2ccc(NC(=O)C=Cc3ccc(C(F)(F)F)cc3)cc2)cc1,0.4766040324656635,2.0152628816264073,5.295900000000004,67.43,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b700>,Cc1ccc(F)cc1N1CCN(C(=O)COc2ccc3c(c2)OCCO3)CC1,0.8086969107168149,2.1382263480814654,2.6329200000000004,51.24000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b760>,CNC1C(c2ccccc2C(F)(F)F)NC(=O)N(C)C1(C)C,0.8812733370824867,3.6506827602733987,2.7681000000000013,44.37,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b6a0>,Cc1nn(Cc2cc(Cl)c(N(C)C(N)=O)c(Cl)c2)c(=O)c2cc3c(cc12)OCO3,0.6807696364995984,2.7987172292135334,3.3036200000000013,99.68,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b820>,Cc1nc(N2CCN(Cc3ccccc3)C2)[nH]c1-c1ccccc1,0.7970737834659517,2.386397267695328,3.6648200000000024,35.160000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b7c0>,COC(=O)c1cccc(CN=c2nc(-c3ccc(N=c4[nH]c5ccccc5n4C(C)C)cc3)c(Cl)c[nH]2)c1,0.27686242882445367,3.329716912546667,5.7137000000000056,100.41999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b880>,CCN=C(C[N+](=O)[O-])N1CCN(c2ccc(NCCN3CCOCC3)cc2)CC1,0.30196465464599437,2.762592943499248,1.2478000000000014,86.48,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b8e0>,CCN(CC)CCC1(c2ccccc2)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc21,0.6813464725886315,3.0562641171791,3.441200000000002,69.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b940>,CCCCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(c2ccccc2Cl)N2CCCC2)cc1,0.26220213086850946,2.9103651915913975,7.277640000000008,33.95,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8b9a0>,Cc1ccc(CNC(=O)CSCCc2nn3c(-c4ccccc4)c(-c4cccc(C)c4)nc3s2)cc1,0.23440583835265624,2.5550331534193447,6.333740000000006,59.290000000000006,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ba00>,Cc1cc[n+](CCC[N+](=O)[O-])cc1,0.39417365976491636,2.9817051346242103,0.9493199999999999,47.019999999999996,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ba60>,Cc1ccc(N=c2[nH]c(=N)[nH]c(=Nc3ccc(C)c(C)c3)[nH]2)cc1,0.5582265946057751,3.2790029397366247,2.5404299999999997,95.94,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bac0>,CCCc1nnc(SC(CC(=O)O)c2ccc(Cl)cc2)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.1864067503492982,3.1382576638069537,6.087500000000006,122.46999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bb20>,COc1ccc(CNC(=O)c2cccc(C(C)N=c3[nH]cnc(N)c3C(N)=O)c2)c(Cl)c1OC,0.3839037193284444,3.464028680527318,2.353300000000001,157.70999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bbe0>,Cc1ccc(NC(=S)N(CCC#N)Cc2ccccn2)c(C)c1,0.8476294234149361,2.2659655717904013,3.8111200000000025,51.95,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bc40>,C=C(C)c1c(N2CCN(C)CC2)ccc2c(=O)c3ccccc3oc12,0.6692592269820948,2.423781030326154,3.731100000000003,36.69,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bca0>,COc1ccc(CC(=O)N2CCC2(CCn2cncn2)c2ccccc2)cc1OC,0.5751033422732668,3.172197793312723,3.055900000000001,69.48,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bb80>,Cc1nc2ccccn2c1NC(=O)CCN(Cc1ccc(OC(C)(C)C(=O)O)cc1)Cc1ccc2c(c1)OCO2,0.2806453511174449,2.8051464227206644,4.644420000000004,114.63000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bd00>,COc1cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)cnc1OCc1ccc(F)c(F)c1,0.23788642755328723,3.0026383913899783,5.839200000000004,78.19000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bd60>,COc1ccc(CCCO[N+](=O)[O-])cc1,0.40889575351957314,1.8720012506720494,1.8361,61.599999999999994,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8be20>,Cn1cccc1C(=O)NS(=O)(=O)c1ccc(F)cc1,0.9218159599052964,2.050035925773038,1.2829,68.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bdc0>,CCN(C(=O)CSc1nnc(-c2cccnc2)n1C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.35215331002640937,2.589149027824293,1.5028000000000001,144.79,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8be80>,Cc1ccc(NC(=O)CCC(=O)NCc2ccccc2)cc1S(=O)(=O)N1CCOCC1,0.6471494648461332,2.0549080742317667,2.05102,104.81,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bee0>,Cc1cccc(C(=O)N=C2CCCCCN2)c1,0.8055433503630454,2.6666841642581396,2.6973200000000004,41.46,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bfa0>,COC(=O)C(C)=Cc1c(OC)cc2c(c1C=O)OCO2,0.4750062864876762,2.8958875436431857,1.8127,71.06,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c040>,Cc1cc(=O)oc2cc(Oc3cccc(Cl)c3)ccc12,0.6489597868009966,1.9113749047031785,4.547120000000002,39.44,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8bf40>,CCn1c(Cc2ccc(Cl)cc2Cl)nnc1SCC(=O)Nc1cc(-c2ccccc2Cl)n(C)c1C,0.24343905157129705,2.692258332805027,6.8937200000000045,64.74000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c100>,CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)O2,0.8338031627135126,3.187063247250686,1.0520999999999998,95.94000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c160>,Cc1cc2occc2c2oc(C(=O)NCCc3ccccc3)c(C)c12,0.5851876188089589,2.3211550823304883,4.768340000000004,55.38,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c0a0>,CCCCC1(Cc2ccccc2)OC(=O)Nc2cc(Cl)c(C(=O)Nc3ccc(NC(CCc4ccccc4)C(=O)O)cc3)cc21,0.11876886827408369,3.5796132750066123,8.280500000000005,116.76,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c220>,CCC(C(=O)NCc1ccc(F)c(F)c1)n1nnc2ccccc21,0.7822640517680935,2.645096282149197,2.977000000000001,59.81,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c1c0>,Cc1ccc(NC(=O)CSc2nc3ccccc3c3nc(CC(=O)NCc4ccc(F)cc4)c(O)n23)cc1,0.19991109890581094,2.540660172955983,4.625320000000004,108.62,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c280>,CCC(=O)c1cc(F)ccc1OCCNC(=O)c1nc(C(C)CC)n2ccccc12,0.41872054722505553,3.0238518289322744,4.388400000000003,72.69999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c2e0>,Cc1c(C)c2c(c(C)c1OCC(=O)N1CCCCCC1CN1CCCCC1)C(C)(C)CC2=O,0.6202101556103078,3.29584528688604,5.111760000000006,49.85,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c340>,CCOc1ccc2[nH]c(=NN=Cc3cn(CC(=O)c4ccco4)nc3-c3ccc(Cl)cc3)sc2c1,0.16954604076066593,3.044743927042722,5.555700000000003,97.77,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c3a0>,CCOc1ccc(CCNC(=O)C(NC(=O)c2ccccc2S(=O)(=O)c2ccc(C)cc2)C(C)C)cc1OCC,0.3093214829352819,2.807046812821552,4.738520000000004,110.8,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c400>,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COc1cccc(Cl)c1,0.7100196307549489,2.033336966549367,2.3869999999999996,94.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c4c0>,CC(C)CNC(=O)C(NC(=O)c1ccccc1Cl)c1ccccc1,0.841031061622854,2.279771925426024,3.5833000000000013,58.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c460>,CC(C)(C)c1csc(=NC(=O)Nc2ccc3c(c2)C(CCC(=O)NC(C(=O)O)c2ccccc2)CC3)[nH]1,0.3392639495682357,3.8588265221605322,5.258600000000003,123.65,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c580>,CCN1C(=O)CCC2(C)c3ccc(C=Cc4ccco4)cc3CCC12,0.816861465550809,3.5138345119423295,4.664800000000004,33.45,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c520>,CCOc1ccc(-n2[nH]c3c(c2=NC(=O)c2ccccc2)C[S+]([O-])C3)cc1,0.7055954887181602,3.6776148315739494,2.7075000000000005,82.44,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c640>,Cc1ccc(S(=O)(=O)C2=NS(=O)(=O)c3cc(Cl)ccc3N2)cc1,0.8323587605672377,2.7295595531936137,2.5925200000000004,92.67,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c6a0>,Cc1ccccc1Cc1n[nH]c(=Nc2ccccc2C#N)o1,0.8050074356052327,2.896942347571372,3.006000000000001,77.97,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c700>,Cn1cc(C(=O)C=Cc2ccc(F)cc2)c(O)c1O,0.6587056240418346,2.544122612163571,2.4715000000000016,62.46000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c5e0>,CC(=O)N1CCCC(c2c(C(=O)Nc3ccccc3)cnn2-c2ccc(F)cc2F)C1,0.684951789426777,2.7382274038923846,4.128700000000003,67.23,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c7c0>,COC(=O)C(C)n1c2c(c3ccccc31)N(C)C(=O)CCC2,0.8012597502963682,3.0309376513091415,2.6744000000000003,51.54,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c820>,Cc1cc(C)c(Oc2ccccc2C(=NO)NCC(C)C)c(C)c1,0.35951857979912266,2.4975684683256834,4.785560000000004,53.85,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c760>,COc1ccc(CCN2CCC(c3ccccc3OC(F)(F)F)C(C)C2)c(OC)c1,0.6071168302503392,3.095096319492888,5.2705000000000055,30.930000000000003,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c880>,CCCCSc1nnc(-c2c(O)cc(O)c3c2OC(c2cc(OC)c(O)c(OC)c2)CC3=O)s1,0.2862847697218162,3.4981014912775974,4.937800000000004,131.23000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c940>,CN1CC(NC(=O)c2sc3nc(N4CCC4)nc(N4CCOCC4)c3c2N)C1,0.7551525243805189,2.7527787228515628,0.36400000000000177,99.85000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c9a0>,CCSC(=S)SC(=N)C1(C)C(C)CC2C1C(=O)OC2(C)C,0.34889884198306936,5.02452040965267,4.348770000000003,50.150000000000006,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8c8e0>,CN(C)c1ccc(-c2cc(=NCc3ccc(C(F)(F)F)cc3)[nH]cn2)cc1,0.7436414376329835,2.7765350711497607,4.262400000000003,44.28,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ca00>,CC(C)(C)c1cc(=NC(=O)NC2N=C(c3cc(F)cc(F)c3-c3cccc(C(F)(F)F)c3)c3ccccc3N(CC(F)(F)F)C2=O)[nH]o1,0.2222824231653247,4.139678297524712,7.252100000000006,103.05999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ca60>,CC(C)CN(NC(=O)Cc1ccccc1)C(=O)c1cccc(Cc2c[nH]nc2C(F)(F)F)c1,0.515720085546219,2.908976831351298,4.391400000000003,78.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cac0>,CCC(=O)c1ccc(OC)c(OCC(O)CN2CCN(c3cccc(Cl)c3)CC2)c1,0.6117385436602889,2.598527691892844,3.5032000000000023,62.24000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cb80>,Cc1cc(C)n2nc(SCc3nc(-c4ccccc4)cn3C)nc2n1,0.5277672587914272,2.552608928484334,3.4339400000000015,60.900000000000006,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cbe0>,CC(=O)N(C)C1c2cc(C#N)ccc2OC(C)(C)C1O,0.8439963824046433,3.4775443541759916,1.60958,73.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cb20>,Cc1occc1C(=O)N1CCCC(C(=O)Nc2cc(-c3ccc(Cl)cc3)ccc2OC2CCN(C)CC2)C1,0.42689544768484095,2.986165502167509,5.872320000000006,75.02,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cc40>,CC(C(=O)O)c1ccccc1CN1CC(=O)N(c2cccc(C(F)F)c2)C(C(=O)N(C)C)C1,0.6882883462747836,3.514682782702268,3.1179000000000014,81.16,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cca0>,COCc1ncc(-n2nc(C#N)c3c2CCN(C(=O)Nc2ccccc2)C3C)s1,0.7127423460362787,3.580381152774226,3.4980800000000025,96.07,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cd60>,C=C(C)C(C=Cc1ccc2c(c1)OCO2)=NC(=O)Cc1ccc(OC)cn1,0.7324101169435745,2.9688580297700895,3.618500000000002,70.01,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cdc0>,CC(=O)N1N=C(c2ccccc2Cl)CC1c1ccc(N(C)C)cc1,0.8420860951444733,2.647742763543132,4.103600000000003,35.910000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ce20>,Cc1c(O)c(Cl)c(Cn2c3ccccc3c3cc(N)ccc32)c(Cl)c1Cl,0.299332369326614,2.615933335617507,6.399220000000003,51.18,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cd00>,CC(NC(=O)c1ccc(N2CCOCC2)cc1)c1nnc(SCC(=O)N=c2[nH]cc(F)s2)n1C,0.47107042503455104,3.5424981205192196,1.8909999999999998,117.50000000000003,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8ce80>,C=C1C(=O)C23CC1CC2C12CC(OC(C)=O)C(C)(C(=O)OC)C(C(=O)OCC)(C3=O)C(OC(C)=O)C1C(C)C2OC(C)=O,0.18786013811452792,7.050774141129204,1.9005,165.64,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cee0>,Cc1c(Cl)cc(C(=O)NC2(C(=O)NC(Cc3cc(Cl)c4c(=O)[nH]oc4c3C)C(=O)O)CC2)oc1=O,0.3638166964252351,3.842363778553204,2.0724399999999994,171.70999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cf40>,Cc1c(C)c2ccc3c(c2oc1=O)CN(C)CC3,0.6661331703043781,2.5126098875303757,2.3977400000000006,33.45,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d040>,CCOC(=O)CCCn1c(CCC(=O)OCc2ccccc2)nc2cc(Cl)ccc21,0.437210093194033,2.1454625837220895,4.709000000000005,70.42,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8cfa0>,CC(C)(C)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,0.6752129012731154,2.8270193583846517,3.429800000000001,87.74000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d0a0>,Cc1ccc(C=CC(=O)Nc2ccccc2Cl)cc1,0.8287432664820733,1.637677148652724,4.300320000000003,29.1,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d160>,CCOC1Cc2c(sc(NC(=O)c3ccc(C)o3)c2C#N)C=N1,0.933280611122764,3.7920833172659734,3.1111000000000013,87.61999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d1c0>,CCOc1ccccc1OCC(=O)NCc1ccc(Cl)cc1,0.8501780030969115,1.5859211593845597,3.4339000000000013,47.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d220>,COc1ccc(-c2cc(=O)c3cc(C(C)C)ccc3o2)cc1OC,0.7034792042331565,2.0603597844722223,4.6006000000000045,48.67,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d100>,COc1ccc(Oc2cc(NC(=O)c3cc(=O)c4ccccc4o3)cnc2Cl)cc1,0.4601040535099972,2.2747550703052752,4.894600000000003,90.66,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d280>,CCCc1c(Cc2ccc(-c3ccccc3-c3nc(=O)o[nH]3)cc2F)c(=O)n(CCC2CCCC2)c2nc(C(=O)O)nn12,0.23568671636375257,3.2607474271882753,4.862200000000003,148.38000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d2e0>,CC1CN(C(=O)c2ccc(Cl)cc2Cl)CCN1C(=O)c1ccccc1-n1cccn1,0.6109245242061546,2.7521874203996326,4.1658000000000035,58.440000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d340>,CCOc1ccc(S(=O)(=O)NCCCN2CCCC2)cc1-c1nc2cc(Br)ccc2o1,0.4311357892094239,2.3918006785375763,4.420200000000004,84.67,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d400>,CCCCN1CCN(C(=O)c2cc(Br)c(Br)[nH]2)CC1,0.8544670745977243,2.3898924848888132,3.0976000000000017,39.34,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d460>,CCC(C)C(=O)C(=O)NCc1cccc(OCc2cc(C)no2)c1,0.7527454393663869,2.747908320374359,2.793420000000001,81.43,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d3a0>,Cc1ccsc1C1=C(C(=O)O)C(c2cccs2)C(C(=O)O)C(c2ccc([N+](=O)[O-])cc2)N1S(=O)(=O)c1ccc(Cl)cc1,0.16474153288735044,3.9987483997817765,6.405720000000005,155.12,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d520>,CC1CC(C)CN(C(=O)CCNC(=O)c2cccc(F)c2)C1,0.9286852809650707,2.6767182344656852,2.450100000000001,49.410000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d4c0>,COc1ccccc1N1CCN(S(=O)(=O)c2ccc(N3CCN(C)CC3)cc2)CC1,0.7229363428255102,2.020404444187207,1.9578999999999998,56.330000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe7f8d5e0>,Cc1cc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],0.4369034196011298,2.284561354922907,1.3936199999999999,112.30000000000001,0.96,0.999,0.988
